0.0 					1.0
0.01 					0.0586
0.02 					0.0382
0.03 					0.0371
0.04 					0.0318
0.05 					0.036
0.06 					0.0308
0.07 					0.0418
0.08 					0.0313
0.09 					0.0306
0.1 					0.0284
0.11 					0.0286
0.12 					0.0282
0.13 					0.0258
0.14 					0.0288
0.15 					0.0214
0.16 					0.0261
0.17 					0.0277
0.18 					0.0262
0.19 					0.0309
0.2 					0.0239
0.21 					0.0243
0.22 					0.0216
0.23 					0.0253
0.24 					0.023
0.25 					0.0178
0.26 					0.0205
0.27 					0.0258
0.28 					0.0287
0.29 					0.0258
0.3 					0.0173
0.31 					0.0246
0.32 					0.0148
0.33 					0.0263
0.34 					0.0177
0.35 					0.0221
0.36 					0.0294
0.37 					0.02
0.38 					0.018
0.39 					0.0221
0.4 					0.0221
0.41 					0.0141
0.42 					0.021
0.43 					0.0123
0.44 					0.0202
0.45 					0.0095
0.46 					0.0129
0.47 					0.0194
0.48 					0.017
0.49 					0.0215
0.5 					0.0216
0.51 					0.0207
0.52 					0.0152
0.53 					0.0109
0.54 					0.0129
0.55 					0.0229
0.56 					0.0122
0.57 					0.0142
0.58 					0.0139
0.59 					0.0194
0.6 					0.0126
0.61 					0.0122
0.62 					0.0123
0.63 					0.017
0.64 					0.0192
0.65 					0.0198
0.66 					0.0163
0.67 					0.0167
0.68 					0.012
0.69 					0.0166
0.7 					0.013
0.71 					0.0081
0.72 					0.0142
0.73 					0.0153
0.74 					0.0124
0.75 					0.0134
0.76 					0.0112
0.77 					0.0157
0.78 					0.0098
0.79 					0.0138
0.8 					0.0145
0.81 					0.0118
0.82 					0.0097
0.83 					0.0125
0.84 					0.0137
0.85 					0.0049
0.86 					0.0054
0.87 					0.0157
0.88 					0.0078
0.89 					0.0199
0.9 					0.0104
0.91 					0.0125
0.92 					0.0147
0.93 					0.0122
0.94 					0.0134
0.95 					0.0085
0.96 					0.0111
0.97 					0.0075
0.98 					0.0049
0.99 					0.0095
1.0 					0.0117
1.01 					0.0133
1.02 					0.0059
1.03 					0.0169
1.04 					0.0172
1.05 					0.0082
1.06 					0.0089
1.07 					0.0027
1.08 					0.0057
1.09 					0.0093
1.1 					0.0133
1.11 					0.0086
1.12 					0.0192
1.13 					0.0106
1.14 					0.0034
1.15 					0.0029
1.16 					0.0094
1.17 					0.0102
1.18 					0.0062
1.19 					0.0039
1.2 					0.0046
1.21 					0.0076
1.22 					0.0047
1.23 					0.0084
1.24 					0.0104
1.25 					0.0035
1.26 					0.0047
1.27 					0.0086
1.28 					0.0029
1.29 					0.0135
1.3 					0.008
1.31 					0.0072
1.32 					0.012
1.33 					0.0169
1.34 					0.0107
1.35 					0.0087
1.36 					0.0107
1.37 					0.0064
1.38 					-0.0011
1.39 					0.0048
1.4 					0.0085
1.41 					0.0077
1.42 					-0.0
1.43 					0.0018
1.44 					0.0081
1.45 					0.0076
1.46 					0.0062
1.47 					0.0067
1.48 					0.0108
1.49 					0.001
1.5 					0.0046
1.51 					0.0028
1.52 					0.0085
1.53 					0.0025
1.54 					0.008
1.55 					0.0071
1.56 					0.0072
1.57 					0.0056
1.58 					0.014
1.59 					0.0061
1.6 					0.0063
1.61 					0.0039
1.62 					-0.0018
1.63 					0.0098
1.64 					0.0032
1.65 					0.004
1.66 					0.0133
1.67 					0.0076
1.68 					0.0061
